# Grouping of all relevant ligands found in the BioLiP database as of June 28, 2017
# The 4 nucleic acids entries ("NUCACID_") include: NUCDNA, NUCDNAB, NUCRNA, NUCRNAB
# The 2 DNA entries ("DNA_") include: NUCDNA, NUCDNAB
# The 2 RNA entries ("RNA_") include: NUCRNA, NUCRNAB
# All 204 ion entries ("ION_") were extracted from wwPDB's Chemical Component Dictionary (http://www.wwpdb.org/data/ccd),
#  accessed August 9, 2016
# All 8307 drug entries ("DRUGLIKE_") were identified by comparing ligand SMILES strings (Tanimoto coefficient > 0.9) 
#  to drug SMILES strings obtained from DrugBank (http://www.drugbank.ca/), accessed August 9, 2016
# All 1301 metabolite entries ("METABOLITE_") were identified by comparing ligand SMILES strings (Tanimoto coefficient > 0.9) 
#  to *endogenous metabolite* SMILES strings obtained from the Human Metabolome Database
#  (http://www.hmdb.ca/system/downloads/current/hmdb_metabolites.zip), accessed October 19, 2016
#group_name	original_ligand_mmCIF_identifier
DRUGLIKE_	HIP
DRUGLIKE_	HIS
DRUGLIKE_	HIU
DRUGLIKE_	HKL
DRUGLIKE_	HL0
DRUGLIKE_	HL2
DRUGLIKE_	HL6
DRUGLIKE_	HLE
DRUGLIKE_	HLT
DRUGLIKE_	HLU
DRUGLIKE_	HLX
DRUGLIKE_	HLZ
DRUGLIKE_	HM2
DRUGLIKE_	HM4
DRUGLIKE_	HM5
DRUGLIKE_	HMC
DRUGLIKE_	HMD
DRUGLIKE_	HMG
DRUGLIKE_	HMH
DRUGLIKE_	HMI
DRUGLIKE_	HMO
DRUGLIKE_	HMP
DRUGLIKE_	HMS
DRUGLIKE_	HMT
DRUGLIKE_	HMY
DRUGLIKE_	HNA
DRUGLIKE_	HND
DRUGLIKE_	HNI
DRUGLIKE_	HNP
DRUGLIKE_	HNQ
DRUGLIKE_	HNT
DRUGLIKE_	HO2
DRUGLIKE_	HOC
DRUGLIKE_	HOE
DRUGLIKE_	HOM
DRUGLIKE_	HOP
DRUGLIKE_	HP3
DRUGLIKE_	HP7
DRUGLIKE_	HPA
DRUGLIKE_	HPB
DRUGLIKE_	HPC
DRUGLIKE_	HPD
DRUGLIKE_	HPG
DRUGLIKE_	HPH
DRUGLIKE_	HPI
DRUGLIKE_	HPK
DRUGLIKE_	HPL
DRUGLIKE_	HPN
DRUGLIKE_	HPO
DRUGLIKE_	HPP
DRUGLIKE_	HPQ
DRUGLIKE_	HPR
DRUGLIKE_	HPS
DRUGLIKE_	HPT
DRUGLIKE_	HPX
DRUGLIKE_	HPY
DRUGLIKE_	HPZ
DRUGLIKE_	HQ
DRUGLIKE_	HQC
DRUGLIKE_	HQE
DRUGLIKE_	HQL
DRUGLIKE_	HQN
DRUGLIKE_	HQO
DRUGLIKE_	HQP
DRUGLIKE_	HQQ
DRUGLIKE_	HRD
DRUGLIKE_	HRG
DRUGLIKE_	HRM
DRUGLIKE_	HRP
DRUGLIKE_	HRU
DRUGLIKE_	HS4
DRUGLIKE_	HS6
DRUGLIKE_	HS7
DRUGLIKE_	HSA
DRUGLIKE_	HSC
DRUGLIKE_	HSD
DRUGLIKE_	HSE
DRUGLIKE_	HSF
DRUGLIKE_	HSG
DRUGLIKE_	HSH
DRUGLIKE_	HSJ
DRUGLIKE_	HSL
DRUGLIKE_	HSM
DRUGLIKE_	HSP
DRUGLIKE_	HSQ
DRUGLIKE_	HSR
DRUGLIKE_	HST
DRUGLIKE_	HSU
DRUGLIKE_	HSV
DRUGLIKE_	HSX
DRUGLIKE_	HSY
DRUGLIKE_	HSZ
DRUGLIKE_	HT
DRUGLIKE_	HT3
DRUGLIKE_	HTA
DRUGLIKE_	HTC
DRUGLIKE_	HTF
DRUGLIKE_	HTG
DRUGLIKE_	HTH
DRUGLIKE_	HTI
DRUGLIKE_	HTL
DRUGLIKE_	HTM
DRUGLIKE_	HTO
DRUGLIKE_	HTQ
DRUGLIKE_	HTR
DRUGLIKE_	HTX
DRUGLIKE_	HU5
DRUGLIKE_	HUB
DRUGLIKE_	HUP
DRUGLIKE_	HUW
DRUGLIKE_	HUX
DRUGLIKE_	HV5
DRUGLIKE_	HVA
DRUGLIKE_	HWD
DRUGLIKE_	HWG
DRUGLIKE_	HX0
DRUGLIKE_	HXA
DRUGLIKE_	HXB
DRUGLIKE_	HXC
DRUGLIKE_	HXD
DRUGLIKE_	HXG
DRUGLIKE_	HXP
DRUGLIKE_	HXS
DRUGLIKE_	HXZ
DRUGLIKE_	HY0
DRUGLIKE_	HY1
DRUGLIKE_	HYC
DRUGLIKE_	HYF
DRUGLIKE_	HYG
DRUGLIKE_	HYP
DRUGLIKE_	HYQ
DRUGLIKE_	HZ3
DRUGLIKE_	HZP
DRUGLIKE_	I
DRUGLIKE_	I06
DRUGLIKE_	I0G
DRUGLIKE_	I0P
DRUGLIKE_	I10
DRUGLIKE_	I11
DRUGLIKE_	I12
DRUGLIKE_	I15
DRUGLIKE_	I17
DRUGLIKE_	I19
DRUGLIKE_	I1N
DRUGLIKE_	I22
DRUGLIKE_	I24
DRUGLIKE_	I2A
DRUGLIKE_	I2H
DRUGLIKE_	I2I
DRUGLIKE_	I2M
DRUGLIKE_	I2P
DRUGLIKE_	I38
DRUGLIKE_	I3N
DRUGLIKE_	I3P
DRUGLIKE_	I3S
DRUGLIKE_	I40
DRUGLIKE_	I45
DRUGLIKE_	I46
DRUGLIKE_	I47
DRUGLIKE_	I48
DRUGLIKE_	I4A
DRUGLIKE_	I4D
DRUGLIKE_	I4P
DRUGLIKE_	I50
DRUGLIKE_	I52
DRUGLIKE_	I58
DRUGLIKE_	I59
DRUGLIKE_	I5C
DRUGLIKE_	I5P
DRUGLIKE_	I5S
DRUGLIKE_	I6P
DRUGLIKE_	I7A
DRUGLIKE_	I7P
DRUGLIKE_	I7T
DRUGLIKE_	I84
DRUGLIKE_	I8P
DRUGLIKE_	IAA
DRUGLIKE_	IAB
DRUGLIKE_	IAC
DRUGLIKE_	IAD
DRUGLIKE_	IAG
DRUGLIKE_	IAM
DRUGLIKE_	IAP
DRUGLIKE_	IAS
DRUGLIKE_	IAV
DRUGLIKE_	IB2
DRUGLIKE_	IBA
DRUGLIKE_	IBD
DRUGLIKE_	IBG
DRUGLIKE_	IBM
DRUGLIKE_	IBO
DRUGLIKE_	IBP
DRUGLIKE_	IBR
DRUGLIKE_	IBS
DRUGLIKE_	IBZ
DRUGLIKE_	IC1
DRUGLIKE_	ICA
DRUGLIKE_	ICB
DRUGLIKE_	ICE
DRUGLIKE_	ICF
DRUGLIKE_	ICI
DRUGLIKE_	ICJ
DRUGLIKE_	ICL
DRUGLIKE_	ICP
DRUGLIKE_	ICS
DRUGLIKE_	ICT
DRUGLIKE_	ICU
DRUGLIKE_	ID2
DRUGLIKE_	ID5
DRUGLIKE_	ID8
DRUGLIKE_	IDA
DRUGLIKE_	IDB
DRUGLIKE_	IDC
DRUGLIKE_	IDD
DRUGLIKE_	IDE
DRUGLIKE_	IDG
DRUGLIKE_	IDH
DRUGLIKE_	IDI
DRUGLIKE_	IDN
DRUGLIKE_	IDP
DRUGLIKE_	IDR
DRUGLIKE_	IDS
DRUGLIKE_	IDT
DRUGLIKE_	IDU
DRUGLIKE_	IDX
DRUGLIKE_	IDY
DRUGLIKE_	IDZ
DRUGLIKE_	IEM
DRUGLIKE_	IET
DRUGLIKE_	IFA
DRUGLIKE_	IFB
DRUGLIKE_	IFG
DRUGLIKE_	IFM
DRUGLIKE_	IFP
DRUGLIKE_	IG
DRUGLIKE_	IGL
DRUGLIKE_	IGP
DRUGLIKE_	IH4
DRUGLIKE_	IH5
DRUGLIKE_	IH6
DRUGLIKE_	IHE
DRUGLIKE_	IHG
DRUGLIKE_	IHH
DRUGLIKE_	IHI
DRUGLIKE_	IHJ
DRUGLIKE_	IHP
DRUGLIKE_	IHS
DRUGLIKE_	IHU
DRUGLIKE_	IHX
DRUGLIKE_	IHZ
DRUGLIKE_	II2
DRUGLIKE_	II4
DRUGLIKE_	II6
DRUGLIKE_	IIC
DRUGLIKE_	IID
DRUGLIKE_	IIE
DRUGLIKE_	IIL
DRUGLIKE_	IJ6
DRUGLIKE_	IK2
DRUGLIKE_	IK4
DRUGLIKE_	IKT
DRUGLIKE_	IL2
DRUGLIKE_	ILA
DRUGLIKE_	ILB
DRUGLIKE_	ILC
DRUGLIKE_	ILE
DRUGLIKE_	ILF
DRUGLIKE_	ILG
DRUGLIKE_	ILH
DRUGLIKE_	ILO
DRUGLIKE_	ILP
DRUGLIKE_	ILY
DRUGLIKE_	IM3
DRUGLIKE_	IM8
DRUGLIKE_	IM9
DRUGLIKE_	IMA
DRUGLIKE_	IMC
DRUGLIKE_	IME
DRUGLIKE_	IMF
DRUGLIKE_	IMG
DRUGLIKE_	IMI
DRUGLIKE_	IMJ
DRUGLIKE_	IMK
DRUGLIKE_	IML
DRUGLIKE_	IMM
DRUGLIKE_	IMN
DRUGLIKE_	IMO
DRUGLIKE_	IMP
DRUGLIKE_	IMR
DRUGLIKE_	IMS
DRUGLIKE_	IMU
DRUGLIKE_	IMY
DRUGLIKE_	IMZ
DRUGLIKE_	IN4
DRUGLIKE_	IN5
DRUGLIKE_	IN7
DRUGLIKE_	IN8
DRUGLIKE_	IN9
DRUGLIKE_	INA
DRUGLIKE_	INB
DRUGLIKE_	INC
DRUGLIKE_	IND
DRUGLIKE_	INE
DRUGLIKE_	INF
DRUGLIKE_	ING
DRUGLIKE_	INH
DRUGLIKE_	INI
DRUGLIKE_	INJ
DRUGLIKE_	INK
DRUGLIKE_	INL
DRUGLIKE_	INQ
DRUGLIKE_	INR
DRUGLIKE_	INS
DRUGLIKE_	INT
DRUGLIKE_	INU
DRUGLIKE_	INV
DRUGLIKE_	INW
DRUGLIKE_	INX
DRUGLIKE_	INY
DRUGLIKE_	INZ
DRUGLIKE_	IOA
DRUGLIKE_	IOB
DRUGLIKE_	IOC
DRUGLIKE_	IOE
DRUGLIKE_	IOF
DRUGLIKE_	IOH
DRUGLIKE_	IOK
DRUGLIKE_	IOL
DRUGLIKE_	IOM
DRUGLIKE_	IOP
DRUGLIKE_	IOS
DRUGLIKE_	IOX
DRUGLIKE_	IOY
DRUGLIKE_	IP1
DRUGLIKE_	IP2
DRUGLIKE_	IP3
DRUGLIKE_	IP4
DRUGLIKE_	IP5
DRUGLIKE_	IP6
DRUGLIKE_	IP7
DRUGLIKE_	IP9
DRUGLIKE_	IPA
DRUGLIKE_	IPB
DRUGLIKE_	IPC
DRUGLIKE_	IPD
DRUGLIKE_	IPE
DRUGLIKE_	IPH
DRUGLIKE_	IPI
DRUGLIKE_	IPL
DRUGLIKE_	IPM
DRUGLIKE_	IPO
DRUGLIKE_	IPP
DRUGLIKE_	IPR
DRUGLIKE_	IPS
DRUGLIKE_	IPT
DRUGLIKE_	IPU
DRUGLIKE_	IPZ
DRUGLIKE_	IQ0
DRUGLIKE_	IQA
DRUGLIKE_	IQB
DRUGLIKE_	IQP
DRUGLIKE_	IQS
DRUGLIKE_	IQU
DRUGLIKE_	IQZ
DRUGLIKE_	IRC
DRUGLIKE_	IRI
DRUGLIKE_	IRP
DRUGLIKE_	IS2
DRUGLIKE_	ISA
DRUGLIKE_	ISB
DRUGLIKE_	ISD
DRUGLIKE_	ISE
DRUGLIKE_	ISF
DRUGLIKE_	ISN
DRUGLIKE_	ISO
DRUGLIKE_	ISP
DRUGLIKE_	ISQ
DRUGLIKE_	ISU
DRUGLIKE_	ISW
DRUGLIKE_	IT1
DRUGLIKE_	ITA
DRUGLIKE_	ITB
DRUGLIKE_	ITP
DRUGLIKE_	ITR
DRUGLIKE_	ITS
DRUGLIKE_	ITU
DRUGLIKE_	IU
DRUGLIKE_	IU5
DRUGLIKE_	IU6
DRUGLIKE_	IUR
DRUGLIKE_	IVA
DRUGLIKE_	IVC
DRUGLIKE_	IVM
DRUGLIKE_	IWD
DRUGLIKE_	IX1
DRUGLIKE_	IXD
DRUGLIKE_	IXM
DRUGLIKE_	IXX
DRUGLIKE_	IYG
DRUGLIKE_	IYR
DRUGLIKE_	IYT
DRUGLIKE_	IYZ
DRUGLIKE_	IZA
DRUGLIKE_	IZD
DRUGLIKE_	IZP
DRUGLIKE_	IZZ
DRUGLIKE_	J01
DRUGLIKE_	J07
DRUGLIKE_	J12
DRUGLIKE_	J15
DRUGLIKE_	J1R
DRUGLIKE_	J1S
DRUGLIKE_	J3Z
DRUGLIKE_	J4X
DRUGLIKE_	J4Z
DRUGLIKE_	J54
DRUGLIKE_	J5Z
DRUGLIKE_	J60
DRUGLIKE_	J67
DRUGLIKE_	J72
DRUGLIKE_	J77
DRUGLIKE_	J78
DRUGLIKE_	J80
DRUGLIKE_	J88
DRUGLIKE_	J94
DRUGLIKE_	JAN
DRUGLIKE_	JAO
DRUGLIKE_	JAS
DRUGLIKE_	JAZ
DRUGLIKE_	JB1
DRUGLIKE_	JB2
DRUGLIKE_	JB6
DRUGLIKE_	JBT
DRUGLIKE_	JC1
DRUGLIKE_	JCL
DRUGLIKE_	JDT
DRUGLIKE_	JE2
DRUGLIKE_	JEG
DRUGLIKE_	JEN
DRUGLIKE_	JHM
DRUGLIKE_	JHZ
DRUGLIKE_	JI3
DRUGLIKE_	JI7
DRUGLIKE_	JIN
DRUGLIKE_	JJ3
DRUGLIKE_	JK3
DRUGLIKE_	JM1
DRUGLIKE_	JMS
DRUGLIKE_	JN3
DRUGLIKE_	JN5
DRUGLIKE_	JNF
DRUGLIKE_	JNH
DRUGLIKE_	JNK
DRUGLIKE_	JNO
DRUGLIKE_	JO3
DRUGLIKE_	JOS
DRUGLIKE_	JOZ
DRUGLIKE_	JPC
DRUGLIKE_	JPP
DRUGLIKE_	JPR
DRUGLIKE_	JS4
DRUGLIKE_	JS5
DRUGLIKE_	JSC
DRUGLIKE_	JSD
DRUGLIKE_	JSE
DRUGLIKE_	JST
DRUGLIKE_	JT5
DRUGLIKE_	JT6
DRUGLIKE_	JTP
DRUGLIKE_	JTZ
DRUGLIKE_	JW5
DRUGLIKE_	JZ0
DRUGLIKE_	JZ8
DRUGLIKE_	JZR
DRUGLIKE_	K00
DRUGLIKE_	K01
DRUGLIKE_	K02
DRUGLIKE_	K03
DRUGLIKE_	K05
DRUGLIKE_	K10
DRUGLIKE_	K13
DRUGLIKE_	K14
DRUGLIKE_	K15
DRUGLIKE_	K21
DRUGLIKE_	K25
DRUGLIKE_	K2A
DRUGLIKE_	K2B
DRUGLIKE_	K2C
DRUGLIKE_	K2D
DRUGLIKE_	K30
DRUGLIKE_	K37
DRUGLIKE_	K3G
DRUGLIKE_	K44
DRUGLIKE_	K51
DRUGLIKE_	K55
DRUGLIKE_	K57
DRUGLIKE_	K7I
DRUGLIKE_	K88
DRUGLIKE_	KAA
DRUGLIKE_	KAB
DRUGLIKE_	KAG
DRUGLIKE_	KAH
DRUGLIKE_	KAM
DRUGLIKE_	KAN
DRUGLIKE_	KAP
DRUGLIKE_	KAR
DRUGLIKE_	KBG
DRUGLIKE_	KCP
DRUGLIKE_	KCX
DRUGLIKE_	KCY
DRUGLIKE_	KD0
DRUGLIKE_	KD1
DRUGLIKE_	KDG
DRUGLIKE_	KDM
DRUGLIKE_	KDN
DRUGLIKE_	KDO
DRUGLIKE_	KDP
DRUGLIKE_	KEG
DRUGLIKE_	KEL
DRUGLIKE_	KEN
DRUGLIKE_	KEU
DRUGLIKE_	KGM
DRUGLIKE_	KGR
DRUGLIKE_	KGT
DRUGLIKE_	KH1
DRUGLIKE_	KH2
DRUGLIKE_	KH3
DRUGLIKE_	KHO
DRUGLIKE_	KHP
DRUGLIKE_	KI2
DRUGLIKE_	KIF
DRUGLIKE_	KIM
DRUGLIKE_	KIN
DRUGLIKE_	KIQ
DRUGLIKE_	KIR
DRUGLIKE_	KIV
DRUGLIKE_	KJ2
DRUGLIKE_	KJQ
DRUGLIKE_	KKA
DRUGLIKE_	KKJ
DRUGLIKE_	KKK
DRUGLIKE_	KLN
DRUGLIKE_	KLT
DRUGLIKE_	KMB
DRUGLIKE_	KMP
DRUGLIKE_	KMT
DRUGLIKE_	KN1
DRUGLIKE_	KN2
DRUGLIKE_	KN3
DRUGLIKE_	KNA
DRUGLIKE_	KNC
DRUGLIKE_	KNN
DRUGLIKE_	KO1
DRUGLIKE_	KO4
DRUGLIKE_	KOJ
DRUGLIKE_	KOM
DRUGLIKE_	KOS
DRUGLIKE_	KOV
DRUGLIKE_	KP1
DRUGLIKE_	KPC
DRUGLIKE_	KPG
DRUGLIKE_	KPH
DRUGLIKE_	KPL
DRUGLIKE_	KPT
DRUGLIKE_	KPV
DRUGLIKE_	KR2
DRUGLIKE_	KRI
DRUGLIKE_	KS1
DRUGLIKE_	KS4
DRUGLIKE_	KS5
DRUGLIKE_	KSA
DRUGLIKE_	KSF
DRUGLIKE_	KSL
DRUGLIKE_	KSM
DRUGLIKE_	KTA
DRUGLIKE_	KTC
DRUGLIKE_	KTN
DRUGLIKE_	KTP
DRUGLIKE_	KTR
DRUGLIKE_	KU8
DRUGLIKE_	KWT
DRUGLIKE_	KX2
DRUGLIKE_	KXN
DRUGLIKE_	KY1
DRUGLIKE_	KYN
DRUGLIKE_	KYS
DRUGLIKE_	KYT
DRUGLIKE_	L02
DRUGLIKE_	L03
DRUGLIKE_	L05
DRUGLIKE_	L08
DRUGLIKE_	L09
DRUGLIKE_	L0B
DRUGLIKE_	L0D
DRUGLIKE_	L0F
DRUGLIKE_	L0G
DRUGLIKE_	L0H
DRUGLIKE_	L0I
DRUGLIKE_	L10
DRUGLIKE_	L11
DRUGLIKE_	L12
DRUGLIKE_	L13
DRUGLIKE_	L14
DRUGLIKE_	L15
DRUGLIKE_	L17
DRUGLIKE_	L18
DRUGLIKE_	L1B
DRUGLIKE_	L1P
DRUGLIKE_	L1R
DRUGLIKE_	L20
DRUGLIKE_	L21
DRUGLIKE_	L22
DRUGLIKE_	L23
DRUGLIKE_	L24
DRUGLIKE_	L2C
DRUGLIKE_	L2D
DRUGLIKE_	L2M
DRUGLIKE_	L2P
DRUGLIKE_	L35
DRUGLIKE_	L37
DRUGLIKE_	L3P
DRUGLIKE_	L41
DRUGLIKE_	L44
DRUGLIKE_	L47
DRUGLIKE_	L4D
DRUGLIKE_	L4P
DRUGLIKE_	L59
DRUGLIKE_	L5G
DRUGLIKE_	L5T
DRUGLIKE_	L6S
DRUGLIKE_	L75
DRUGLIKE_	L8P
DRUGLIKE_	L9Q
DRUGLIKE_	L9R
DRUGLIKE_	LA4
DRUGLIKE_	LA5
DRUGLIKE_	LA8
DRUGLIKE_	LAB
DRUGLIKE_	LAC
DRUGLIKE_	LAD
DRUGLIKE_	LAE
DRUGLIKE_	LAF
DRUGLIKE_	LAG
DRUGLIKE_	LAI
DRUGLIKE_	LAK
DRUGLIKE_	LAL
DRUGLIKE_	LAM
DRUGLIKE_	LAN
DRUGLIKE_	LAO
DRUGLIKE_	LAP
DRUGLIKE_	LAR
DRUGLIKE_	LAT
DRUGLIKE_	LAU
DRUGLIKE_	LAX
DRUGLIKE_	LAZ
DRUGLIKE_	LB2
DRUGLIKE_	LBS
DRUGLIKE_	LBT
DRUGLIKE_	LBV
DRUGLIKE_	LBW
DRUGLIKE_	LC
DRUGLIKE_	LC1
DRUGLIKE_	LCA
DRUGLIKE_	LCC
DRUGLIKE_	LCF
DRUGLIKE_	LCG
DRUGLIKE_	LCH
DRUGLIKE_	LCL
DRUGLIKE_	LCO
DRUGLIKE_	LCP
DRUGLIKE_	LCR
DRUGLIKE_	LCX
DRUGLIKE_	LCY
DRUGLIKE_	LDA
DRUGLIKE_	LDC
DRUGLIKE_	LDH
DRUGLIKE_	LDM
DRUGLIKE_	LDO
DRUGLIKE_	LDP
DRUGLIKE_	LDR
DRUGLIKE_	LDT
DRUGLIKE_	LDU
DRUGLIKE_	LDY
DRUGLIKE_	LDZ
DRUGLIKE_	LE1
DRUGLIKE_	LEA
DRUGLIKE_	LED
DRUGLIKE_	LEE
DRUGLIKE_	LEF
DRUGLIKE_	LEG
DRUGLIKE_	LEH
DRUGLIKE_	LEI
DRUGLIKE_	LEN
DRUGLIKE_	LEO
DRUGLIKE_	LEU
DRUGLIKE_	LF7
DRUGLIKE_	LFC
DRUGLIKE_	LFN
DRUGLIKE_	LFR
DRUGLIKE_	LFX
DRUGLIKE_	LG
DRUGLIKE_	LG2
DRUGLIKE_	LG6
DRUGLIKE_	LG7
DRUGLIKE_	LG9
DRUGLIKE_	LGB
DRUGLIKE_	LGC
DRUGLIKE_	LGD
DRUGLIKE_	LGS
DRUGLIKE_	LGT
DRUGLIKE_	LGU
DRUGLIKE_	LHG
DRUGLIKE_	LHI
DRUGLIKE_	LHP
DRUGLIKE_	LHU
DRUGLIKE_	LHY
DRUGLIKE_	LI
DRUGLIKE_	LI1
DRUGLIKE_	LI2
DRUGLIKE_	LI3
DRUGLIKE_	LI4
DRUGLIKE_	LI6
DRUGLIKE_	LI7
DRUGLIKE_	LIA
DRUGLIKE_	LIB
DRUGLIKE_	LID
DRUGLIKE_	LIE
DRUGLIKE_	LIG
DRUGLIKE_	LIH
DRUGLIKE_	LII
DRUGLIKE_	LIL
DRUGLIKE_	LIM
DRUGLIKE_	LIN
DRUGLIKE_	LIO
DRUGLIKE_	LIP
DRUGLIKE_	LIS
DRUGLIKE_	LIT
DRUGLIKE_	LIV
DRUGLIKE_	LIY
DRUGLIKE_	LJ1
DRUGLIKE_	LJ2
DRUGLIKE_	LJ3
DRUGLIKE_	LJ4
DRUGLIKE_	LJ5
DRUGLIKE_	LK1
DRUGLIKE_	LK2
DRUGLIKE_	LK3
DRUGLIKE_	LK4
DRUGLIKE_	LK5
DRUGLIKE_	LK7
DRUGLIKE_	LKA
DRUGLIKE_	LKG
DRUGLIKE_	LKM
DRUGLIKE_	LL1
DRUGLIKE_	LL2
DRUGLIKE_	LLA
DRUGLIKE_	LLB
DRUGLIKE_	LLC
DRUGLIKE_	LLG
DRUGLIKE_	LLH
DRUGLIKE_	LLL
DRUGLIKE_	LLP
DRUGLIKE_	LLT
DRUGLIKE_	LLY
DRUGLIKE_	LM2
DRUGLIKE_	LM8
DRUGLIKE_	LMD
DRUGLIKE_	LME
DRUGLIKE_	LMG
DRUGLIKE_	LMN
DRUGLIKE_	LMQ
DRUGLIKE_	LMR
DRUGLIKE_	LMS
DRUGLIKE_	LMT
DRUGLIKE_	LMU
DRUGLIKE_	LMZ
DRUGLIKE_	LN0
DRUGLIKE_	LN1
DRUGLIKE_	LN5
DRUGLIKE_	LN6
DRUGLIKE_	LNL
DRUGLIKE_	LNO
DRUGLIKE_	LNQ
DRUGLIKE_	LNR
DRUGLIKE_	LO1
DRUGLIKE_	LOA
DRUGLIKE_	LOB
DRUGLIKE_	LOC
DRUGLIKE_	LOF
DRUGLIKE_	LOI
DRUGLIKE_	LOP
DRUGLIKE_	LOS
DRUGLIKE_	LOV
DRUGLIKE_	LOX
DRUGLIKE_	LP1
DRUGLIKE_	LP2
DRUGLIKE_	LP3
DRUGLIKE_	LPA
DRUGLIKE_	LPB
DRUGLIKE_	LPC
DRUGLIKE_	LPE
DRUGLIKE_	LPF
DRUGLIKE_	LPG
DRUGLIKE_	LPK
DRUGLIKE_	LPL
DRUGLIKE_	LPM
DRUGLIKE_	LPP
DRUGLIKE_	LPR
DRUGLIKE_	LPS
DRUGLIKE_	LPT
DRUGLIKE_	LPX
DRUGLIKE_	LPY
DRUGLIKE_	LQQ
DRUGLIKE_	LQZ
DRUGLIKE_	LRB
DRUGLIKE_	LRG
DRUGLIKE_	LRH
DRUGLIKE_	LRU
DRUGLIKE_	LS1
DRUGLIKE_	LS2
DRUGLIKE_	LS3
DRUGLIKE_	LS4
DRUGLIKE_	LS5
DRUGLIKE_	LSC
DRUGLIKE_	LSP
DRUGLIKE_	LSR
DRUGLIKE_	LSS
DRUGLIKE_	LT2
DRUGLIKE_	LT3
DRUGLIKE_	LT4
DRUGLIKE_	LT5
DRUGLIKE_	LTG
DRUGLIKE_	LTH
DRUGLIKE_	LTL
DRUGLIKE_	LTN
DRUGLIKE_	LTP
DRUGLIKE_	LTR
DRUGLIKE_	LTT
DRUGLIKE_	LU2
DRUGLIKE_	LUG
DRUGLIKE_	LUM
DRUGLIKE_	LUR
DRUGLIKE_	LUT
DRUGLIKE_	LVA
DRUGLIKE_	LVG
DRUGLIKE_	LVN
DRUGLIKE_	LVY
DRUGLIKE_	LVZ
DRUGLIKE_	LX1
DRUGLIKE_	LX8
DRUGLIKE_	LXB
DRUGLIKE_	LXC
DRUGLIKE_	LXP
DRUGLIKE_	LXZ
DRUGLIKE_	LY0
DRUGLIKE_	LY1
DRUGLIKE_	LY2
DRUGLIKE_	LY3
DRUGLIKE_	LY9
DRUGLIKE_	LYA
DRUGLIKE_	LYB
DRUGLIKE_	LYD
DRUGLIKE_	LYL
DRUGLIKE_	LYN
DRUGLIKE_	LYO
DRUGLIKE_	LYS
DRUGLIKE_	LYT
DRUGLIKE_	LYW
DRUGLIKE_	LYX
DRUGLIKE_	LYZ
DRUGLIKE_	LZ2
DRUGLIKE_	LZ3
DRUGLIKE_	LZ4
DRUGLIKE_	LZ5
DRUGLIKE_	LZ7
DRUGLIKE_	LZ8
DRUGLIKE_	LZ9
DRUGLIKE_	LZB
DRUGLIKE_	LZC
DRUGLIKE_	LZD
DRUGLIKE_	LZE
DRUGLIKE_	LZF
DRUGLIKE_	LZG
DRUGLIKE_	LZH
DRUGLIKE_	LZI
DRUGLIKE_	LZJ
DRUGLIKE_	LZK
DRUGLIKE_	LZL
DRUGLIKE_	LZQ
DRUGLIKE_	LZU
DRUGLIKE_	LZZ
DRUGLIKE_	M03
DRUGLIKE_	M04
DRUGLIKE_	M05
DRUGLIKE_	M07
DRUGLIKE_	M08
DRUGLIKE_	M0E
DRUGLIKE_	M10
DRUGLIKE_	M12
DRUGLIKE_	M13
DRUGLIKE_	M18
DRUGLIKE_	M1A
DRUGLIKE_	M1C
DRUGLIKE_	M1N
DRUGLIKE_	M1P
DRUGLIKE_	M1S
DRUGLIKE_	M1V
DRUGLIKE_	M21
DRUGLIKE_	M22
DRUGLIKE_	M25
DRUGLIKE_	M28
DRUGLIKE_	M29
DRUGLIKE_	M2A
DRUGLIKE_	M2C
DRUGLIKE_	M2F
DRUGLIKE_	M2G
DRUGLIKE_	M2M
DRUGLIKE_	M2P
DRUGLIKE_	M2S
DRUGLIKE_	M2T
DRUGLIKE_	M30
DRUGLIKE_	M33
DRUGLIKE_	M38
DRUGLIKE_	M3C
DRUGLIKE_	M3L
DRUGLIKE_	M3M
DRUGLIKE_	M3S
DRUGLIKE_	M43
DRUGLIKE_	M4C
DRUGLIKE_	M4O
DRUGLIKE_	M5G
DRUGLIKE_	M5P
DRUGLIKE_	M5S
DRUGLIKE_	M6D
DRUGLIKE_	M6P
DRUGLIKE_	M6R
DRUGLIKE_	M6T
DRUGLIKE_	M77
DRUGLIKE_	M7B
DRUGLIKE_	M7G
DRUGLIKE_	M7M
DRUGLIKE_	M7P
DRUGLIKE_	M7U
DRUGLIKE_	M8C
DRUGLIKE_	M8E
DRUGLIKE_	MA1
DRUGLIKE_	MA2
DRUGLIKE_	MA3
DRUGLIKE_	MA4
DRUGLIKE_	MA5
DRUGLIKE_	MA6
DRUGLIKE_	MA7
DRUGLIKE_	MA9
DRUGLIKE_	MAA
DRUGLIKE_	MAB
DRUGLIKE_	MAC
DRUGLIKE_	MAE
DRUGLIKE_	MAF
DRUGLIKE_	MAG
DRUGLIKE_	MAH
DRUGLIKE_	MAJ
DRUGLIKE_	MAK
DRUGLIKE_	MAL
DRUGLIKE_	MAM
DRUGLIKE_	MAN
DRUGLIKE_	MAP
DRUGLIKE_	MAQ
DRUGLIKE_	MAR
DRUGLIKE_	MAU
DRUGLIKE_	MAV
